港澳台‖稳流,#genre#
吃偉哥老牛啃嫩草,p9p://192.95.32.107:9906/59222d3f000d89e34e05ef2869e52765&link=盗链死全家

港澳台‖一线,#genre#
香港,mitv://51.79.41.138:18912/5b1409fc000dca0617d49f3723d93900.ts.ts#mitv://51.79.41.138:18912/5d122036000a06611e46efde49ac2c0a.ts.ts
香港 Ⅰ TVB 翡翠台,mitv://51.79.41.138:18912/5b1409fc00088a7f17d49ddf36aa5041.ts.ts#mitv://51.79.41.138:18912/5d1220350000ba271e46e99419865a81.ts.ts
香港 Ⅰ TVB 新闻台,mitv://51.79.41.138:18912/5b1409fc000a355e17d49e4d52ad164f.ts.ts#mitv://51.79.41.138:18912/5b140953000cd4a817d20ad057051e23.ts.ts
香港 Ⅰ TVB 财资台,mitv://51.79.41.138:18912/5b14095400047cf517d20c962f11530b.ts.ts
香港 Ⅰ TVB 明珠台,mitv://51.79.41.138:18912/5b1409540009bb8b17d20ded56dc49f5.ts.ts
香港 Ⅰ TVB 星河台,mitv://51.79.41.138:18912/5b14092a000dc92117d16ae7042575ba.ts.ts
香港 Ⅰ TVB 功夫台,mitv://51.79.41.138:18912/5b140a160000321217d5014c74b9470a.ts.ts
台湾 Ⅰ HBO 亚洲版,mitv://51.79.41.138:18912/5b140969000be13c17d2608218fe1e31.ts.ts
台湾 Ⅰ HBO 强档台,mitv://51.79.41.138:18912/5b14096900084dd917d25f9813a456ad.ts.ts
台湾 Ⅰ HBO 原创台,mitv://51.79.41.138:18912/5b14096a000a35a117d263fd2eda6110.ts.ts
台湾 Ⅰ EYE 戏剧台,mitv://51.79.41.138:18912/5b14093e000e433917d1b92674673784.ts.ts
台湾 Ⅰ EYE 旅游台,mitv://51.79.41.138:18912/5b140916000c981817d11c797bae1219.ts.ts
香港 Ⅰ HKC 新闻台,mitv://51.79.41.138:18912/5b13f6f100047cde178a39de0a7724ba.ts.ts
香港 Ⅰ HKC 财经资讯,mitv://51.79.41.138:18912/5cb870e2000e6af32f607c7a20790b91.ts.ts
香港 Ⅰ HKC 电影一台,mitv://51.79.41.138:18912/5b140a160002576417d501d91af1598e.ts.ts
香港 Ⅰ HKC 603 跑马,mitv://51.79.41.138:18912/5cb870e80007bd852f6092344e963e52.ts.ts
香港 Ⅰ HKC 体育二台,mitv://51.79.41.138:18912/5cb870de000968d02f606b915b3d7065.ts.ts
台湾 Ⅰ FOX 体育一台,mitv://51.79.41.138:18912/5b3c4f980000c856627ee30c7a5d346c.ts.ts
台湾 Ⅰ FOX 体育二台,mitv://51.79.41.138:18912/5b3c4f980006aaf3627ee4922b585676.ts.ts
香港 Ⅰ TVB 一台美版,mitv://51.79.41.138:18912/5cffd79b0008224629c681c379a95434.ts.ts
香港 Ⅰ TVB 二台美版,mitv://51.79.41.138:18912/5cffd79d0004cbb629c688b81a447284.ts.ts
香港 Ⅰ TVB 高清美版,mitv://51.79.41.138:18912/5cf559f800003d1b00cbbb0741f73e3d.ts.ts
台湾 Ⅰ FOX 家庭电影,mitv://51.79.41.138:18912/5b14098e000945ca17d2f05e23096668.ts.ts
台湾 Ⅰ FOX 警匪电影,mitv://51.79.41.138:18912/5b14098e000e434e17d2f1a6468846dc.ts.ts
台湾 Ⅰ FOX 动作电影,mitv://51.79.41.138:18912/5b140977000904d617d296767dc951d7.ts.ts
香港 Ⅰ RHK 港视31,mitv://51.79.41.138:18912/5badd38d000891c41de9e69d5dc966b1.ts.ts
香港 Ⅰ RHK 港视32,mitv://51.79.41.138:18912/5badd3910003a73d1de9f5041d2335d5.ts.ts
香港 Ⅰ VIU TV,mitv://51.79.41.138:18912/5b1409540006651917d20d1346721578.ts.ts
香港 Ⅰ VIU TV 6,mitv://51.79.41.138:18912/5b1409fd0007968317d4a1896b2b28c9.ts.ts
香港 Ⅰ 凤凰中文台,mitv://51.79.41.138:18912/5b14092b0007595617d16d293ae3135e.ts.ts
香港 Ⅰ 凤凰资讯台,mitv://51.79.41.138:18912/5b14092b0009048317d16d96584d1e94.ts.ts
香港 Ⅰ 凤凰香港台,mitv://51.79.41.138:18912/5b14092b000ab05817d16e044e363842.ts.ts
台湾 Ⅰ 壹电视综合,mitv://51.79.41.138:18912/5b1409400006a23517d1bf027c3834c3.ts.ts
台湾 Ⅰ 壹电视新闻,mitv://51.79.41.138:18912/5bdbf3a3000abb1bd2173d393f733744.ts.ts#mitv://51.79.41.138:18912/5b14094000088a4617d1bf7f28cd7dd9.ts.ts
台湾 Ⅰ 中天新闻台,mitv://51.79.41.138:18912/5b14096a000dc91717d264e768212e72.ts.ts
台湾 Ⅰ 中视新闻台,mitv://51.79.41.138:18912/5b14095e000f377417d236655f6c061b.ts.ts
台湾 Ⅰ 非凡新闻台,mitv://51.79.41.138:18912/5b14092c0001a04c17d16f9a22753e71.ts.ts#mitv://51.79.41.138:18912/5c2dd766000ecf4a11f8f00a00733f3e.ts.ts
台湾 Ⅰ 非凡商业台,mitv://51.79.41.138:18912/5b140a9a0001dd5b17d7055a180573f2.ts.ts
台湾 Ⅰ 亚洲旅游台,mitv://51.79.41.138:18912/5b1409170009418317d11f864cad7029.ts.ts
台湾 Ⅰ 爱尔达综合,mitv://51.79.41.138:18912/5b1409db0002d1cf17d41b8064902910.ts.ts
台湾 Ⅰ 爱尔达影剧,mitv://51.79.41.138:18912/5b1409dc0006a1ca17d420621fa22b4a.ts.ts
台湾 Ⅰ 星卫娱乐台,mitv://51.79.41.138:18912/5b1408f1000d124917d08c10017e03eb.ts.ts
台湾 Ⅰ 星卫电影台,mitv://51.79.41.138:18912/5bdbf3b90004478ad21791732b1d5d80.ts.ts#mitv://51.79.41.138:18912/5b140940000a727a17d1bffc371a3967.ts.ts
台湾 Ⅰ 美亚电影台,mitv://51.79.41.138:18912/5b14098f0007961517d2f3d97b743b7b.ts.ts
台湾 Ⅰ 卫视电影台,mitv://51.79.41.138:18912/5c2dd76a000ca61411f8ff1d02727007.ts.ts#mitv://51.79.41.138:18912/5b140960000aafcc17d23d0c19417774.ts.ts
香港 Ⅰ 天映频道,mitv://51.79.41.138:18912/5d650486000c7ef4de8e0fbd2f742d81.ts.ts
香港 Ⅰ 天映经典,mitv://51.79.41.138:18912/5d650488000e67a1de8e180a645f2fc9.ts.ts
澳门 Ⅰ 莲花卫视,mitv://51.79.41.138:18912/5b1409fb00088a4617d499f77c564cb6.ts.ts
香港 Ⅰ 星空卫视,mitv://51.79.41.138:18912/5b1409fb0000e98517d4980376aa5a30.ts.ts
台湾 Ⅰ 国兴卫视,mitv://51.79.41.138:18912/5b1409f2000ebd7817d4786532de0737.ts.ts
台湾 Ⅰ 美食星球,mitv://51.79.41.138:18912/5b140917000d8bec17d1209f098344ba.ts.ts
台湾 Ⅰ 动物星球,mitv://51.79.41.138:18912/5b14096100006f3317d23e54193b191a.ts.ts
台湾 Ⅰ 地理野生,mitv://51.79.41.138:18912/5b1409170007d34217d11f2864f03dfb.ts.ts
台湾 Ⅰ 地理悠人,mitv://51.79.41.138:18912/5b14093f000b29ff17d1bc4345ec50f1.ts.ts
台湾 Ⅰ 环宇综合,mitv://51.79.41.138:18912/5b14098e00034c1017d2eed76ae86abc.ts.ts
台湾 Ⅰ 环宇新闻,mitv://51.79.41.138:18912/5b1408f30005adec17d091fc5ef26aa6.ts.ts
台湾 Ⅰ 台视,mitv://51.79.41.138:18912/5c2dd73f000c83be11f85725344e7563.ts.ts
台湾 Ⅰ 中视,mitv://51.79.41.138:18912/5b14095f00075e7117d2384904cc5a8f.ts.ts#mitv://51.79.41.138:18912/5c2dd743000549bf11f864e14dec4933.ts.ts
台湾 Ⅰ 民视,mitv://51.79.41.138:18912/5c2dd73c0002b60711f848dd2b9546fd.ts.ts
台湾 Ⅰ 公视,mitv://51.79.41.138:18912/5b1409600001a0b217d23aba6f3740a0.ts.ts
台湾 Ⅰ 大爱,mitv://51.79.41.138:18912/5b1409db0005716817d41c2c57747e3b.ts.ts
台湾 Ⅰ TVBS 新闻台,mitv://51.79.41.138:18912/5b1409600008c73b17d23c8f55c56c96.ts.ts#mitv://51.79.41.138:18912/5c2dd76300095ef411f8e2eb57b31eeb.ts.ts
台湾 Ⅰ TVBS 综合台,mitv://51.79.41.138:18912/5b140960000c982b17d23d893b4438f6.ts.ts
台湾 Ⅰ TVBS 精采台,mitv://51.79.41.138:18912/5bdbf3b20000e966d2177540400d0818.ts.ts
台湾 Ⅰ TVBS 欢乐台,mitv://51.79.41.138:18912/5c2dd759000397a111f8ba6405cc0e23.ts.ts
台湾 Ⅰ 三立综合台,mitv://51.79.41.138:18912/5b1409170001264217d11d7363fd5d91.ts.ts
台湾 Ⅰ 三立台湾台,mitv://51.79.41.138:18912/5b1409f100088a8417d472e762b91bcf.ts.ts
台湾 Ⅰ 三立都会台,mitv://51.79.41.138:18912/5c2dd74e0008135f11f8909450b73420.ts.ts
台湾 Ⅰ 中天综合台,mitv://51.79.41.138:18912/5b14096a0007d34517d26360550e38c0.ts.ts
台湾 Ⅰ 中天娱乐台,mitv://51.79.41.138:18912/5b1409f300034b9417d4795f73cc569d.ts.ts
台湾 Ⅰ 卫视中文台,mitv://51.79.41.138:18912/5b14096a00006f0717d2617c534721ba.ts.ts#mitv://51.79.41.138:18912/5c2dd752000079be11f89e404c1a24cb.ts.ts
台湾 Ⅰ 东森综合台,mitv://51.79.41.138:18912/5b1409f1000dc91b17d4743f4a5e5da0.ts.ts
台湾 Ⅰ 东森洋片台,mitv://51.79.41.138:18912/5b14092300021ad117d14c912bb07095.ts.ts
台湾 Ⅰ 东森电影台,mitv://51.79.41.138:18912/5b1409f20009bbe217d4771d2d5878ee.ts.ts
台湾 Ⅰ 东森戏剧台,mitv://51.79.41.138:18912/5b1409f20000320b17d474ac58ec0761.ts.ts
台湾 Ⅰ 八大戏剧台,mitv://51.79.41.138:18912/5b1409690000706a17d25d9454be6f52.ts.ts
台湾 Ⅰ 八大综合台,mitv://51.79.41.138:18912/5b14092c0004b9c217d1706514297c99.ts.ts
台湾 Ⅰ 八大第一台,mitv://51.79.41.138:18912/5b14096a0004400317d262765c78728d.ts.ts
台湾 Ⅰ 纬来综合台,mitv://51.79.41.138:18912/5b1409230004f71e17d14d4d79eb53ba.ts.ts
台湾 Ⅰ 纬来戏剧台,mitv://51.79.41.138:18912/5b1409f3000a72b517d47b3444bd4f23.ts.ts
台湾 Ⅰ 纬来电影台,mitv://51.79.41.138:18912/5b140922000ebd5b17d14be56a3c3b0f.ts.ts
台湾 Ⅰ 纬来日本台,mitv://51.79.41.138:18912/5b14092b000efa4c17d16f1d678e1007.ts.ts
台湾 Ⅰ 曼迪日本台,mitv://51.79.41.138:18912/5b1408f1000aecee17d08b8339195526.ts.ts
台湾 Ⅰ 靖天日本台,mitv://51.79.41.138:18912/5b140916000ab01617d11bfc24c93dad.ts.ts
台湾 Ⅰ 靖天映画台,mitv://51.79.41.138:18912/5b14093f0002d1c217d1ba2063b23415.ts.ts
台湾 Ⅰ 纬来育乐台,mitv://51.79.41.138:18912/5b14092c000a35b517d171cd221058b2.ts.ts
台湾 Ⅰ 靖天育乐台,mitv://51.79.41.138:18912/5b1408f2000e063f17d0903772890ee1.ts.ts
台湾 Ⅰ 八大娱乐台,mitv://51.79.41.138:18912/5b14096a0006280617d262f32dd3701d.ts.ts
台湾 Ⅰ 靖天国际台,mitv://51.79.41.138:18912/5b1408f1000efa2817d08c8d2aa26513.ts.ts
台湾 Ⅰ 靖天戏剧台,mitv://51.79.41.138:18912/5b14093e000c1de917d1b89a306502e9.ts.ts
台湾 Ⅰ 民视新闻台,mitv://51.79.41.138:18912/5c2dd7350001758511f82d372ce85587.ts.ts
台湾 Ⅰ 三立新闻台,mitv://51.79.41.138:18912/5b14090b000e803017d0f1fe79e276bb.ts.ts#mitv://51.79.41.138:18912/5c2dd7380009406911f83af3446b19a8.ts.ts
台湾 Ⅰ 东森新闻台,mitv://51.79.41.138:18912/5c2dd7310008b31911f81f7b032b3375.ts.ts#mitv://51.79.41.138:18912/5b1409520005add417d2051420d437ca.ts.ts
台湾 Ⅰ 博斯无限台,mitv://51.79.41.138:18912/5b14098f0001271317d2f23314a97032.ts.ts
台湾 Ⅰ 博斯网球台,mitv://51.79.41.138:18912/5b14098f0009bb6e17d2f4652d6a2d5a.ts.ts
台湾 Ⅰ 博斯运动一,mitv://51.79.41.138:18912/5b1409f3000dc92317d47c0f35a7773d.ts.ts
台湾 Ⅰ 纬来体育台,mitv://51.79.41.138:18912/5c2dd76e00049e3311f90caa4f7f3e1d.ts.ts#mitv://51.79.41.138:18912/5b140921000be14417d147423a842240.ts.ts
台湾 Ⅰ 靖天电影台,mitv://51.79.41.138:18912/5b14093f0000e91e17d1b9a37fd82e00.ts.ts
台湾 Ⅰ 龙华洋片台,mitv://51.79.41.138:18912/5b140917000c1e9b17d120425d920da6.ts.ts
台湾 Ⅰ 龙华戏剧台,mitv://51.79.41.138:18912/5b14091600088a8c17d11b6f3ae37b7c.ts.ts
台湾 Ⅰ 龙华偶像台,mitv://51.79.41.138:18912/5b1409180001262617d1215b0acb028f.ts.ts
台湾 Ⅰ 探索频道,mitv://51.79.41.138:18912/5b14092b000cd4e017d16e9032dc71ac.ts.ts
台湾 Ⅰ 探索科学,mitv://51.79.41.138:18912/5b14093f000e802b17d1bd1e28e3316c.ts.ts
台湾 Ⅰ 探索动力,mitv://51.79.41.138:18912/5b14093f0006280117d1bafb05f27062.ts.ts
台湾 Ⅰ 探索夏娃,mitv://51.79.41.138:18912/5b14093f00043fac17d1ba7e4bed47f5.ts.ts
台湾 Ⅰ 华艺影剧台,mitv://51.79.41.138:18912/5b14095e000b67b917d2356b48977d09.ts.ts
台湾 Ⅰ 靖洋戏剧台,mitv://51.79.41.138:18912/5b1409170006660317d11ecb4d0c407e.ts.ts
台湾 Ⅰ 宝贝动漫台,mitv://51.79.41.138:18912/5b14090b00030e8217d0ef1052071b87.ts.ts
台湾 Ⅰ 信大电视台,mitv://51.79.41.138:18912/5b14096a000c1de217d2647a3e82534a.ts.ts

电影点播,#genre#
黑帮电影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_heibangdianying_1080p_t10/c16_lb_heibangdianying_1080p_t10.m3u8
电影大片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dianyingjingxuan_1080p_t10/c15_lb_dianyingjingxuan_1080p_t10.m3u8
热播电视剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_reboju_1080p_t10/c15_lb_reboju_1080p_t10.m3u8
家庭剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jiatingjuchang_1080p_t10/c15_lb_jiatingjuchang_1080p_t10.m3u8
宫廷正剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_niandaijuchang_1080p_t10/c15_lb_niandaijuchang_1080p_t10.m3u8
经典重温,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jingdianjuchang_1080p_t10/c16_lb_jingdianjuchang_1080p_t10.m3u8
收视冠军,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dajuchongwen_1080p_t10/c15_lb_dajuchongwen_1080p_t10.m3u8
湖南卫视,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c20_lb_songzhongji_1080p_t10/c20_lb_songzhongji_1080p_t10.m3u8
东方卫视,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jiayouernv_1080p_t10/c16_lb_jiayouernv_1080p_t10.m3u8
名侦探柯南,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_mingzhentankenan_1080p_t10/c15_lb_mingzhentankenan_1080p_t10.m3u8
喜剧大咖,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_xijudaka_1080p_t10/c15_lb_xijudaka_1080p_t10.m3u8
相声小品,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_xiangshengxiaopin_1080p_t10/c15_lb_xiangshengxiaopin_1080p_t10.m3u8
动作电影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_dongzuodianying_1080p_t10/c16_lb_dongzuodianying_1080p_t10.m3u8
经典港片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jingdianguangpian_1080p_t10/c15_lb_jingdianguangpian_1080p_t10.m3u8
大头儿子,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_datouerzi_1080p_t10/c16_lb_datouerzi_1080p_t10.m3u8
喜羊羊,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_xiyangyang_1080p_t10/c15_lb_xiyangyang_1080p_t10.m3u8
哆啦A梦,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_duolaameng_1080p_t10/c15_lb_duolaameng_1080p_t10.m3u8
抗战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_kangzhanjuchang_1080p_t10/c15_lb_kangzhanjuchang_1080p_t10.m3u8
儿歌大全,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_ergedaquan_1080p_t10/c15_lb_ergedaquan_1080p_t10.m3u8
神探狄仁杰,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_shentandirenjie_1080p_t10/c16_lb_shentandirenjie_1080p_t10.m3u8
纪晓岚,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jixiaolan_1080p_t10/c16_lb_jixiaolan_1080p_t10.m3u8
人民的名义,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_renmindemingyi_1080p_t10/c16_lb_renmindemingyi_1080p_t10.m3u8
小说改编,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_xiaoshuogaibian_1080p_t10/c15_lb_xiaoshuogaibian_1080p_t10.m3u8
好莱坞大片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_haolaiwudapian_1080p_t10/c16_lb_haolaiwudapian_1080p_t10.m3u8
老年剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_laonianjuchang_1080p_t10/c15_lb_laonianjuchang_1080p_t10.m3u8
怀旧剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_huaijiujuchang_1080p_t10/c16_lb_huaijiujuchang_1080p_t10.m3u8
五星影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_wuxingyingyuan_1080p_t10/c15_lb_wuxingyingyuan_1080p_t10.m3u8
喜剧电影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_xijudianying_1080p_t10/c16_lb_xijudianying_1080p_t10.m3u8
周末影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_fengxiaogang_1080p_t10/c16_lb_fengxiaogang_1080p_t10.m3u8
情感调解,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_qinggantiaojie_1080p_t10/c15_lb_qinggantiaojie_1080p_t10.m3u8
历史秘闻,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_lishimiwen_1080p_t10/c15_lb_lishimiwen_1080p_t10.m3u8
奇妙世界,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_qimiaoshijie_1080p_t10/c16_lb_qimiaoshijie_1080p_t10.m3u8
科学探索,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_kexuetansuo_1080p_t10/c16_lb_kexuetansuo_1080p_t10.m3u8
军事观察,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junshinew_1080p_t10/c16_lb_junshinew_1080p_t10.m3u8
黄瓜影视2,http://aldirect.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_1200.m3u8
黄瓜影视4,http://aldirect.hls.huya.com/huyalive/28466698-2689658976-11551997339312848896-2789274534-10057-A-0-1_1200.m3u8
黄瓜影视5,http://aldirect.hls.huya.com/huyalive/30765679-2523417493-10837995606589308928-2777071594-10057-A-0-1_1200.m3u8
黄瓜影视6,http://aldirect.hls.huya.com/huyalive/30765679-2480428944-10653361194531815424-2789274554-10057-A-0-1_1200.m3u8
黄瓜影视7,http://al.hls.huya.com/huyalive/30765679-2497296332-10725806074360758272-2789253834-10057-A-0-1_1200.m3u8
黄瓜影视8,http://aldirect.hls.huya.com/huyalive/30765679-2523417353-10837995005293887488-2847699118-10057-A-0-1_1200.m3u8
黄瓜影视9,http://aldirect.hls.huya.com/huyalive/94525224-2460685722-10568564701724147712-2789253838-10057-A-0-1_1200.m3u8
黄瓜影视11,http://aldirect.hls.huya.com/huyalive/29169025-2686221704-11537234368485392384-2789274536-10057-A-0-1_1200.m3u8
黄瓜影视12,http://aldirect.hls.huya.com/huyalive/30765679-2682197822-11519951926892429312-2847699094-10057-A-0-1_1200.m3u8
黄瓜影视13,http://aldirect.hls.huya.com/huyalive/94525224-2604793726-11187503865995984896-3049003148-10057-A-0-1_1200.m3u8
黄瓜影视14,http://aldirect.hls.huya.com/huyalive/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1_1200.m3u8
黄瓜影视15,http://al.hls.huya.com/huyalive/30765679-2503194318-10751137731343024128-2847699212-10057-A-1523416051-1_1200.m3u8
黄瓜影视16,http://aldirect.hls.huya.com/huyalive/94525224-2468571348-10602433207502635008-2789253864-10057-A-0-1_1200.m3u8
黄瓜影视17,http://txdirect.hls.huya.com/huyalive/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1_1200.m3u8
黄瓜影视18,http://aldirect.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8
黄瓜影视19,http://js.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1_1200.m3u8
黄瓜影视20,http://al.hls.huya.com/huyalive/94525224-2667571840-11457133812530544640-3527487402-10057-A-0-1_1200.m3u8
黄瓜影视21,http://aldirect.hls.huya.com/huyalive/30765679-2523417506-10837995662423883776-2777071322-10057-A-0-1_1200.m3u8
黄瓜影视22,http://aldirect.hls.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8
黄瓜影视23,http://aldirect.hls.huya.com/huyalive/30765679-2475713500-10633108516765696000-2789274576-10057-A-0-1_1200.m3u8
黄瓜影视24,http://txdirect.hls.huya.com/huyalive/30765679-2484192708-10669526437821677568-3049003172-10057-A-0-1_1200.m3u8
黄瓜影视25,http://aldirect.hls.huya.com/huyalive/30765679-2499070088-10733424298371842048-2789274548-10057-A-1521102596-1_1200.m3u8
黄瓜影视26,http://aldirect.hls.huya.com/huyalive/29169025-2686221140-11537231946123837440-3049003146-10057-A-0-1_1200.m3u8
黄瓜影视27,http://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
黄瓜影视28,http://aldirect.hls.huya.com/huyalive/94525224-2656999522-11411726052477632512-3724460598-10057-A-0-1_1200.m3u8
黄瓜影视30,http://js.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
黄瓜影视31,http://aldirect.hls.huya.com/huyalive/30765679-2523417472-10837995516394995712-2847699158-10057-A-1521181527-1_1200.m3u8
黄瓜影视32,http://aldirect.hls.huya.com/huyalive/94525224-2553630828-10967760892317401088-3049003140-10057-A-0-1_1200.m3u8
黄瓜影视34,http://aldirect.hls.huya.com/huyalive/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1_1200.m3u8
黄瓜影视36,http://aldirect.hls.huya.com/huyalive/30765679-2533159102-10879835498654728192-3049003136-10057-A-0-1_1200.m3u8
黄瓜影视37,http://aldirect.hls.huya.com/huyalive/30765679-2523416621-10837991861377826816-2777027388-10057-A-0-1_1200.m3u8
黄瓜影视38,http://aldirect.hls.huya.com/huyalive/30765679-2479065308-10647504422508167168-2847699154-10057-A-0-1_1200.m3u8
黄瓜影视39,http://aldirect.hls.huya.com/huyalive/94525224-2579683622-11079656790516826112-2789274566-10057-A-1521167951-1_1200.m3u8
黄瓜影视40,http://aldirect.hls.huya.com/huyalive/28466698-2689659358-11551998979990355968-2789274580-10057-A-0-1_1200.m3u8
黄瓜影视41,http://aldirect.hls.huya.com/huyalive/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1_1200.m3u8
黄瓜影视43,http://aldirect.hls.huya.com/huyalive/29169025-2686220018-11537227127170531328-2847699120-10057-A-1524041208-1_1200.m3u8
黄瓜影视44,http://aldirect.hls.huya.com/huyalive/30765679-2523205260-10837084072795176960-2789274532-10057-A-1511870010-1_1200.m3u8
黄瓜影视45,http://aldirect.hls.huya.com/huyalive/29359996-2689615538-11551810774523445248-2847687642-10057-A-1525496014-1_1200.m3u8
黄瓜影视47,http://js.hls.huya.com/huyalive/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1_1200.m3u8
黄瓜影视50,http://aldirect.hls.huya.com/huyalive/29169025-2686221528-11537233612571148288-2847687610-10057-A-1523932939-1_1200.m3u8
黄瓜影视51,http://aldirect.hls.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1_1200.m3u8
黄瓜影视52,http://aldirect.hls.huya.com/huyalive/29106097-2689454638-11551119714285518848-2847687516-10057-A-0-1_1200.m3u8
黄瓜影视53,http://aldirect.hls.huya.com/huyalive/30765679-2484192572-10669525853706125312-2847687498-10057-A-1521100607-1_1200.m3u8
黄瓜影视54,http://aldirect.hls.huya.com/huyalive/28466698-2689663056-11552014862779416576-3048959692-10057-A-0-1_1200.m3u8
黄瓜影视55,http://js.hls.huya.com/huyalive/30765679-2525901744-10848665383389364224-2847699200-10057-A-0-1_1200.m3u8
黄瓜影视58,http://aldirect.hls.huya.com/huyalive/29141112-2689670670-11552047564660408320-2847687630-10057-A-0-1_1200.m3u8
黄瓜影视61,http://aldirect.hls.huya.com/huyalive/28466698-2689658976-11551997339312848896-2789274534-10057-A-0-1.m3u8
黄瓜影视62,https://aldirect.hls.huya.com:443/huyalive/29106097-2689287372-11550401312285786112-2789253858-10057-A-0-1_1200.m3u8
黄瓜影视63,https://aldirect.hls.huya.com/huyalive/30765679-2533224718-10880117317228822528-3049003134-10057-A-0-1_1200.m3u8
黄瓜影视64,http://al.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1.m3u8
黄瓜影视66,http://aldirect.hls.huya.com/huyalive/94525224-2579683592-11079656661667807232-2847687574-10057-A-0-1_1200.m3u8
